Task,subject,trial,Split Half,Split OddEven,stimfile,condition,code,previous trial,current trial,correct_response_side,response_repetition,stimulus_TYPE_repetition,resp_1,resp_2,response,distractor,error,post-error,RT
Flanker,68,72,B2,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,875
Flanker,68,73,B2,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,797
Flanker,68,74,B2,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,938
Flanker,68,75,B2,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,874
Flanker,68,77,B2,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1172
Flanker,68,78,B2,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,813
Flanker,68,79,B2,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,860
Flanker,68,80,B2,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,781
Flanker,68,81,B2,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,999
Flanker,68,82,B2,Even,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1250
Flanker,68,83,B2,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,906
Flanker,68,84,B2,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,703
Flanker,68,85,B2,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,843
Flanker,68,86,B2,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1344
Flanker,68,87,B2,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1421
Flanker,68,88,B2,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1016
Flanker,68,89,B2,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,844
Flanker,68,90,B2,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,953
Flanker,68,91,B2,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1281
Flanker,68,92,B2,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,812
Flanker,68,93,B2,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,906
Flanker,68,94,B2,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,797
Flanker,68,95,B2,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,968
Flanker,68,96,B2,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,984
Flanker,68,97,B2,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,812
Flanker,68,98,B2,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,765
Flanker,68,99,B2,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,718
Flanker,68,100,B2,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1047
Stroop,68,2,B1,Even,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,4077
Stroop,68,3,B1,Odd,incongruent_orange_red.jpg,999,incongruent_orange_red,congruent,incongruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,1,1,0,1266
Stroop,68,4,B1,Even,incongruent_blue_green.jpg,2,incongruent_blue_green,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,1,3108
Stroop,68,5,B1,Odd,incongruent_orange_green.jpg,2,incongruent_orange_green,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1891
Stroop,68,6,B1,Even,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1453
Stroop,68,7,B1,Odd,incongruent_green_blue.jpg,2,incongruent_green_blue,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,3608
Stroop,68,8,B1,Even,incongruent_blue_orange.jpg,2,incongruent_blue_orange,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,2108
Stroop,68,9,B1,Odd,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1672
Stroop,68,10,B1,Even,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,968
Stroop,68,11,B1,Odd,incongruent_orange_green.jpg,2,incongruent_orange_green,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1156
Stroop,68,12,B1,Even,incongruent_green_orange.jpg,2,incongruent_green_orange,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1453
Stroop,68,13,B1,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1000
Stroop,68,14,B1,Even,incongruent_red_orange.jpg,2,incongruent_red_orange,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1438
Stroop,68,15,B1,Odd,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,2140
Stroop,68,16,B1,Even,congruent_red.jpg,1,congruent_red,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,953
Stroop,68,17,B1,Odd,congruent_green.jpg,999,congruent_green,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,2,1,0,1265
Stroop,68,18,B1,Even,incongruent_red_orange.jpg,2,incongruent_red_orange,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,1,1688
Stroop,68,19,B1,Odd,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1765
Stroop,68,20,B1,Even,incongruent_green_blue.jpg,2,incongruent_green_blue,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,2140
Stroop,68,21,B1,Odd,incongruent_blue_orange.jpg,999,incongruent_blue_orange,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,1,1,0,1093
Stroop,68,22,B1,Even,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,1,1390
Stroop,68,23,B1,Odd,incongruent_orange_green.jpg,2,incongruent_orange_green,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1437
Stroop,68,24,B1,Even,incongruent_green_red.jpg,2,incongruent_green_red,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1890
Stroop,68,25,B1,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1172
Stroop,68,27,B1,Odd,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1656
Stroop,68,28,B1,Even,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1156
Stroop,68,29,B1,Odd,congruent_red.jpg,999,congruent_red,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,2,1,0,827
Stroop,68,30,B1,Even,congruent_red.jpg,1,congruent_red,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,1,1984
Stroop,68,31,B1,Odd,incongruent_blue_red.jpg,2,incongruent_blue_red,congruent,incongruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1984
Stroop,68,32,B1,Even,incongruent_blue_red.jpg,2,incongruent_blue_red,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,2156
Stroop,68,33,B1,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1906
Stroop,68,34,B1,Even,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,2172
Stroop,68,35,B1,Odd,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,3359
Stroop,68,36,B1,Even,incongruent_blue_orange.jpg,2,incongruent_blue_orange,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1781
Stroop,68,37,B1,Odd,incongruent_green_red.jpg,2,incongruent_green_red,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1953
Stroop,68,38,B1,Even,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1718
Stroop,68,39,B1,Odd,congruent_green.jpg,1,congruent_green,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,2140
Stroop,68,40,B1,Even,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,3124
Stroop,68,41,B1,Odd,incongruent_blue_green.jpg,2,incongruent_blue_green,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1328
Stroop,68,42,B1,Even,incongruent_orange_red.jpg,2,incongruent_orange_red,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,2328
Stroop,68,43,B1,Odd,incongruent_orange_red.jpg,2,incongruent_orange_red,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,906
Stroop,68,44,B1,Even,incongruent_red_blue.jpg,2,incongruent_red_blue,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1734
Stroop,68,45,B1,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,2249
Stroop,68,46,B1,Even,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1656
Stroop,68,47,B1,Odd,congruent_red.jpg,1,congruent_red,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1281
Stroop,68,48,B1,Even,congruent_red.jpg,1,congruent_red,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,843
Stroop,68,49,B1,Odd,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1640
Stroop,68,50,B1,Even,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,859
Stroop,68,52,B2,Even,incongruent_orange_red.jpg,2,incongruent_orange_red,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1360
Stroop,68,53,B2,Odd,incongruent_red_green.jpg,2,incongruent_red_green,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1375
Stroop,68,54,B2,Even,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1547
Stroop,68,55,B2,Odd,congruent_green.jpg,1,congruent_green,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1750
Stroop,68,56,B2,Even,congruent_green.jpg,1,congruent_green,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1046
Stroop,68,57,B2,Odd,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1297
Stroop,68,58,B2,Even,incongruent_blue_green.jpg,2,incongruent_blue_green,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,2124
Stroop,68,59,B2,Odd,incongruent_orange_blue.jpg,2,incongruent_orange_blue,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1734
Stroop,68,60,B2,Even,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,2703
Stroop,68,61,B2,Odd,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1452
Stroop,68,62,B2,Even,incongruent_red_green.jpg,2,incongruent_red_green,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1531
Stroop,68,63,B2,Odd,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1094
Stroop,68,64,B2,Even,congruent_orange.jpg,1,congruent_orange,congruent,congruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1235
Stroop,68,65,B2,Odd,incongruent_blue_red.jpg,2,incongruent_blue_red,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1875
Stroop,68,66,B2,Even,incongruent_red_orange.jpg,2,incongruent_red_orange,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1422
Stroop,68,67,B2,Odd,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1140
Stroop,68,68,B2,Even,incongruent_green_blue.jpg,2,incongruent_green_blue,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1781
Stroop,68,69,B2,Odd,incongruent_green_red.jpg,2,incongruent_green_red,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,2484
Stroop,68,70,B2,Even,congruent_red.jpg,1,congruent_red,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1453
Stroop,68,71,B2,Odd,incongruent_blue_green.jpg,2,incongruent_blue_green,congruent,incongruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1656
Stroop,68,72,B2,Even,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,766
Stroop,68,73,B2,Odd,congruent_red.jpg,1,congruent_red,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1343
Stroop,68,74,B2,Even,incongruent_green_red.jpg,2,incongruent_green_red,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1858
Stroop,68,75,B2,Odd,incongruent_orange_blue.jpg,2,incongruent_orange_blue,incongruent,incongruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1359
Stroop,68,77,B2,Odd,incongruent_orange_blue.jpg,2,incongruent_orange_blue,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1328
Stroop,68,78,B2,Even,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1218
Stroop,68,79,B2,Odd,incongruent_red_blue.jpg,2,incongruent_red_blue,congruent,incongruent,left,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1687
Stroop,68,80,B2,Even,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,2812
Stroop,68,81,B2,Odd,incongruent_blue_orange.jpg,2,incongruent_blue_orange,congruent,incongruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1578
Stroop,68,82,B2,Even,incongruent_red_blue.jpg,2,incongruent_red_blue,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1015
Stroop,68,83,B2,Odd,congruent_green.jpg,1,congruent_green,incongruent,congruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,2453
Stroop,68,84,B2,Even,congruent_red.jpg,1,congruent_red,congruent,congruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,890
Stroop,68,85,B2,Odd,congruent_blue.jpg,1,congruent_blue,congruent,congruent,right,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1328
Stroop,68,86,B2,Even,incongruent_blue_red.jpg,2,incongruent_blue_red,congruent,incongruent,right,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1812
Stroop,68,87,B2,Odd,incongruent_green_orange.jpg,2,incongruent_green_orange,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1625
Stroop,68,88,B2,Even,incongruent_green_orange.jpg,2,incongruent_green_orange,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1655
Stroop,68,89,B2,Odd,congruent_blue.jpg,1,congruent_blue,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1500
Stroop,68,90,B2,Even,congruent_red.jpg,1,congruent_red,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1109
Stroop,68,91,B2,Odd,incongruent_orange_blue.jpg,2,incongruent_orange_blue,congruent,incongruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1188
Stroop,68,92,B2,Even,incongruent_orange_green.jpg,2,incongruent_orange_green,incongruent,incongruent,right,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,2140
Stroop,68,93,B2,Odd,incongruent_red_green.jpg,2,incongruent_red_green,incongruent,incongruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,984
Stroop,68,94,B2,Even,incongruent_green_blue.jpg,2,incongruent_green_blue,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,2234
Stroop,68,95,B2,Odd,incongruent_red_orange.jpg,2,incongruent_red_orange,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1062
Stroop,68,96,B2,Even,congruent_orange.jpg,1,congruent_orange,incongruent,congruent,right,switch,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,2,1,0,0,1812
Stroop,68,97,B2,Odd,congruent_red.jpg,1,congruent_red,congruent,congruent,left,switch,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,953
Stroop,68,98,B2,Even,incongruent_red_green.jpg,2,incongruent_red_green,congruent,incongruent,left,repeat,switch,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,922
Stroop,68,99,B2,Odd,incongruent_red_blue.jpg,2,incongruent_red_blue,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1077
Stroop,68,100,B2,Even,incongruent_green_orange.jpg,2,incongruent_green_orange,incongruent,incongruent,left,repeat,repeat,~red_green_responsebox.jpg,~blue_orange_responsebox.jpg,1,2,0,0,1265
Flanker,69,2,B1,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,2453
Flanker,69,3,B1,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1312
Flanker,69,4,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1078
Flanker,69,5,B1,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1374
Flanker,69,6,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1125
Flanker,69,7,B1,Odd,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1188
Flanker,69,8,B1,Even,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1156
Flanker,69,9,B1,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1016
Flanker,69,10,B1,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1109
Flanker,69,11,B1,Odd,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1218
Flanker,69,12,B1,Even,incongruent_left.jpg,2,incongruent_left,incongruent,incongruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1172
Flanker,69,13,B1,Odd,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,874
Flanker,69,14,B1,Even,incongruent_left.jpg,2,incongruent_left,congruent,incongruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,984
Flanker,69,15,B1,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,922
Flanker,69,16,B1,Even,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,switch,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1078
Flanker,69,17,B1,Odd,incongruent_right.jpg,2,incongruent_right,incongruent,incongruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1109
Flanker,69,18,B1,Even,congruent_right.jpg,1,congruent_right,incongruent,congruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1062
Flanker,69,19,B1,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1125
Flanker,69,20,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1047
Flanker,69,21,B1,Odd,congruent_left.jpg,1,congruent_left,congruent,congruent,left,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,984
Flanker,69,22,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,switch,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1078
Flanker,69,23,B1,Odd,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1000
Flanker,69,24,B1,Even,congruent_right.jpg,1,congruent_right,congruent,congruent,right,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,953
Flanker,69,25,B1,Odd,incongruent_right.jpg,2,incongruent_right,congruent,incongruent,right,repeat,switch,~left_response_box.jpg,~right_response_box.jpg,2,1,0,0,1406
Flanker,69,27,B1,Odd,congruent_left.jpg,1,congruent_left,incongruent,congruent,left,switch,switch,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1000
Flanker,69,28,B1,Even,congruent_left.jpg,1,congruent_left,congruent,congruent,left,repeat,repeat,~left_response_box.jpg,~right_response_box.jpg,1,2,0,0,1109
